"yr","date","Latitude","Longitude","pyro","doy","pyrocat","subsegment"
2022,2022-08-04,27.942,-82.675,471000,216,"Medium","CW"
2022,2022-08-04,27.9055,-82.6046,107405,216,"Medium","SW"
2022,2022-08-04,27.9055,-82.6046,304333,216,"Medium","SW"
2022,2022-08-04,27.9244,-82.5496,10333,216,"Low","SE"
2022,2022-08-04,27.8611,-82.5891,6667,216,"No bloom","SW"
2022,2022-08-19,28.02,-82.675,1416755,231,"High","NW"
2022,2022-08-19,28.02,-82.675,1140608,231,"High","NW"
2022,2022-08-19,27.972,-82.673,1134605,231,"High","NW"
2022,2022-08-19,27.98,-82.62,13333,231,"Low","NE"
2022,2022-08-19,27.9493,-82.5609,24333,231,"Low","CE"
2022,2022-08-19,27.957,-82.622,914487,231,"Medium","CE"
2022,2022-08-19,27.957,-82.622,350187,231,"Medium","CE"
2022,2022-08-19,27.942,-82.675,572305,231,"Medium","CW"
2022,2022-08-19,27.942,-82.675,830443,231,"Medium","CW"
2022,2022-08-19,27.9055,-82.6046,5000,231,"No bloom","SW"
2022,2022-08-19,27.9055,-82.6046,63000,231,"Low","SW"
2022,2022-08-19,27.9244,-82.5496,NA,231,NA,"SE"
2022,2022-08-19,27.8611,-82.5891,4000,231,"No bloom","SW"
2022,2022-09-01,28.02,-82.675,47000,244,"Low","NW"
2022,2022-09-01,28.02,-82.675,30000,244,"Low","NW"
2022,2022-09-01,27.972,-82.673,72000,244,"Low","NW"
2022,2022-09-01,27.98,-82.62,24667,244,"Low","NE"
2022,2022-09-01,27.9493,-82.5609,4333,244,"No bloom","CE"
2022,2022-09-01,27.957,-82.622,42000,244,"Low","CE"
2022,2022-09-01,27.957,-82.622,206510,244,"Medium","CE"
2022,2022-09-01,27.942,-82.675,480256,244,"Medium","CW"
2022,2022-09-01,27.942,-82.675,260139,244,"Medium","CW"
2022,2022-09-01,27.9055,-82.6046,1667,244,"No bloom","SW"
2022,2022-09-01,27.9055,-82.6046,9667,244,"No bloom","SW"
2022,2022-09-01,27.9244,-82.5496,NA,244,NA,"SE"
2022,2022-09-01,27.8611,-82.5891,NA,244,NA,"SW"
2022,2022-09-15,28.02,-82.675,72667,258,"Low","NW"
2022,2022-09-15,28.02,-82.675,17333,258,"Low","NW"
2022,2022-09-15,27.972,-82.673,13000,258,"Low","NW"
2022,2022-09-15,27.98,-82.62,19000,258,"Low","NE"
2022,2022-09-15,27.9493,-82.5609,82667,258,"Low","CE"
2022,2022-09-15,27.957,-82.622,30000,258,"Low","CE"
2022,2022-09-15,27.957,-82.622,46667,258,"Low","CE"
2022,2022-09-15,27.942,-82.675,85000,258,"Low","CW"
2022,2022-09-15,27.942,-82.675,136333,258,"Medium","CW"
2022,2022-09-15,27.9055,-82.6046,42667,258,"Low","SW"
2022,2022-09-15,27.9055,-82.6046,21333,258,"Low","SW"
2022,2022-09-15,27.9244,-82.5496,2667,258,"No bloom","SE"
2022,2022-09-15,27.8611,-82.5891,1667,258,"No bloom","SW"
2022,2022-10-06,28.02,-82.675,2000,279,"No bloom","NW"
2022,2022-10-06,28.02,-82.675,1333,279,"No bloom","NW"
2022,2022-10-06,27.972,-82.673,NA,279,NA,"NW"
2022,2022-10-06,27.98,-82.62,NA,279,NA,"NE"
2022,2022-10-06,27.9493,-82.5609,NA,279,NA,"CE"
2022,2022-10-06,27.957,-82.622,NA,279,NA,"CE"
2022,2022-10-06,27.957,-82.622,333,279,"No bloom","CE"
2022,2022-10-06,27.942,-82.675,4333,279,"No bloom","CW"
2022,2022-10-06,27.942,-82.675,NA,279,NA,"CW"
2022,2022-10-06,27.9055,-82.6046,333,279,"No bloom","SW"
2022,2022-10-06,27.9055,-82.6046,NA,279,NA,"SW"
2022,2022-10-06,27.9244,-82.5496,NA,279,NA,"SE"
2022,2022-10-06,27.8611,-82.5891,NA,279,NA,"SW"
2022,2022-10-27,28.02,-82.675,NA,300,NA,"NW"
2022,2022-10-27,28.02,-82.675,NA,300,NA,"NW"
2022,2022-10-27,27.972,-82.673,1667,300,"No bloom","NW"
2022,2022-10-27,27.98,-82.62,NA,300,NA,"NE"
2022,2022-10-27,27.9493,-82.5609,NA,300,NA,"CE"
2022,2022-10-27,27.957,-82.622,NA,300,NA,"CE"
2022,2022-10-27,27.957,-82.622,NA,300,NA,"CE"
2022,2022-10-27,27.942,-82.675,NA,300,NA,"CW"
2022,2022-10-27,27.942,-82.675,NA,300,NA,"CW"
2022,2022-10-27,27.9055,-82.6046,NA,300,NA,"SW"
2022,2022-10-27,27.9055,-82.6046,NA,300,NA,"SW"
2022,2022-10-27,27.9244,-82.5496,NA,300,NA,"SE"
2022,2022-10-27,27.8611,-82.5891,NA,300,NA,"SW"
2022,2022-11-15,28.02,-82.675,NA,319,NA,"NW"
2022,2022-11-15,28.02,-82.675,NA,319,NA,"NW"
2022,2022-11-15,27.972,-82.673,NA,319,NA,"NW"
2022,2022-11-15,27.98,-82.62,NA,319,NA,"NE"
2022,2022-11-15,27.9493,-82.5609,NA,319,NA,"CE"
2022,2022-11-15,27.957,-82.622,NA,319,NA,"CE"
2022,2022-11-15,27.957,-82.622,NA,319,NA,"CE"
2022,2022-11-15,27.942,-82.675,NA,319,NA,"CW"
2022,2022-11-15,27.942,-82.675,NA,319,NA,"CW"
2022,2022-11-15,27.9055,-82.6046,NA,319,NA,"SW"
2022,2022-11-15,27.9055,-82.6046,NA,319,NA,"SW"
2022,2022-11-15,27.9244,-82.5496,NA,319,NA,"SE"
2022,2022-11-15,27.8611,-82.5891,NA,319,NA,"SW"
2022,2022-12-12,28.02,-82.675,NA,346,NA,"NW"
2022,2022-12-12,28.02,-82.675,NA,346,NA,"NW"
2022,2022-12-12,27.972,-82.673,NA,346,NA,"NW"
2022,2022-12-12,27.98,-82.62,NA,346,NA,"NE"
2022,2022-12-12,27.9493,-82.5609,NA,346,NA,"CE"
2022,2022-12-12,27.957,-82.622,NA,346,NA,"CE"
2022,2022-12-12,27.957,-82.622,NA,346,NA,"CE"
2022,2022-12-12,27.942,-82.675,NA,346,NA,"CW"
2022,2022-12-12,27.942,-82.675,NA,346,NA,"CW"
2022,2022-12-12,27.9055,-82.6046,NA,346,NA,"SW"
2022,2022-12-12,27.9055,-82.6046,NA,346,NA,"SW"
2022,2022-12-12,27.9244,-82.5496,NA,346,NA,"SE"
2022,2022-12-12,27.8611,-82.5891,NA,346,NA,"SW"
2023,2023-01-02,27.94067,-82.7225,NA,2,NA,"CW"
2023,2023-01-09,27.94067,-82.7225,NA,9,NA,"CW"
2023,2023-01-17,27.94067,-82.7225,NA,17,NA,"CW"
2023,2023-01-23,27.94067,-82.7225,NA,23,NA,"CW"
2023,2023-01-30,27.94067,-82.7225,NA,30,NA,"CW"
2023,2023-01-31,28.02,-82.675,NA,31,NA,"NW"
2023,2023-01-31,28.02,-82.675,NA,31,NA,"NW"
2023,2023-01-31,27.972,-82.673,NA,31,NA,"NW"
2023,2023-01-31,27.98,-82.62,NA,31,NA,"NE"
2023,2023-01-31,27.949,-82.561,NA,31,NA,"CE"
2023,2023-01-31,27.957,-82.622,NA,31,NA,"CE"
2023,2023-01-31,27.957,-82.622,NA,31,NA,"CE"
2023,2023-01-31,27.942,-82.675,NA,31,NA,"CW"
2023,2023-01-31,27.942,-82.675,NA,31,NA,"CW"
2023,2023-01-31,27.9055,-82.6046,NA,31,NA,"SW"
2023,2023-01-31,27.9055,-82.6046,NA,31,NA,"SW"
2023,2023-01-31,27.9244,-82.5496,NA,31,NA,"SE"
2023,2023-01-31,27.86111,-82.58911,NA,31,NA,"SW"
2023,2023-02-05,27.844062,-82.61101,NA,36,NA,"SW"
2023,2023-02-06,27.94067,-82.7225,NA,37,NA,"CW"
2023,2023-02-13,27.94067,-82.7225,NA,44,NA,"CW"
2023,2023-02-20,27.94067,-82.7225,NA,51,NA,"CW"
2023,2023-02-23,28.02,-82.675,NA,54,NA,"NW"
2023,2023-02-23,27.972,-82.673,667,54,"No bloom","NW"
2023,2023-02-23,27.98,-82.62,NA,54,NA,"NE"
2023,2023-02-23,27.949,-82.561,NA,54,NA,"CE"
2023,2023-02-23,27.957,-82.622,NA,54,NA,"CE"
2023,2023-02-23,27.957,-82.622,NA,54,NA,"CE"
2023,2023-02-23,27.942,-82.675,333,54,"No bloom","CW"
2023,2023-02-23,27.942,-82.675,NA,54,NA,"CW"
2023,2023-02-23,27.9055,-82.6046,NA,54,NA,"SW"
2023,2023-02-23,27.9055,-82.6046,NA,54,NA,"SW"
2023,2023-02-23,27.9244,-82.5496,NA,54,NA,"SE"
2023,2023-02-23,27.86111,-82.58911,NA,54,NA,"SW"
2023,2023-02-27,27.94067,-82.7225,NA,58,NA,"CW"
2023,2023-03-06,27.94067,-82.7225,1667,65,"No bloom","CW"
2023,2023-03-10,28.02,-82.675,4667,69,"No bloom","NW"
2023,2023-03-10,28.02,-82.675,2333,69,"No bloom","NW"
2023,2023-03-10,27.972,-82.673,NA,69,NA,"NW"
2023,2023-03-10,27.98,-82.62,NA,69,NA,"NE"
2023,2023-03-10,27.949,-82.561,NA,69,NA,"CE"
2023,2023-03-10,27.957,-82.622,NA,69,NA,"CE"
2023,2023-03-10,27.957,-82.622,NA,69,NA,"CE"
2023,2023-03-10,27.942,-82.675,4667,69,"No bloom","CW"
2023,2023-03-10,27.942,-82.675,2000,69,"No bloom","CW"
2023,2023-03-10,27.9055,-82.6046,333,69,"No bloom","SW"
2023,2023-03-10,27.9055,-82.6046,667,69,"No bloom","SW"
2023,2023-03-10,27.9244,-82.5496,333,69,"No bloom","SE"
2023,2023-03-10,27.86111,-82.58911,NA,69,NA,"SW"
2023,2023-03-13,27.94067,-82.7225,8667,72,"No bloom","CW"
2023,2023-03-19,27.84403,-82.611093,NA,78,NA,"SW"
2023,2023-03-20,27.94067,-82.7225,1000,79,"No bloom","CW"
2023,2023-03-23,28.02,-82.675,2000,82,"No bloom","NW"
2023,2023-03-23,28.02,-82.675,3000,82,"No bloom","NW"
2023,2023-03-23,27.972,-82.673,4000,82,"No bloom","NW"
2023,2023-03-23,27.98,-82.62,NA,82,NA,"NE"
2023,2023-03-23,27.949,-82.561,NA,82,NA,"CE"
2023,2023-03-23,27.957,-82.622,1000,82,"No bloom","CE"
2023,2023-03-23,27.957,-82.622,NA,82,NA,"CE"
2023,2023-03-23,27.942,-82.675,6667,82,"No bloom","CW"
2023,2023-03-23,27.942,-82.675,10333,82,"Low","CW"
2023,2023-03-23,27.9055,-82.6046,1000,82,"No bloom","SW"
2023,2023-03-23,27.9055,-82.6046,NA,82,NA,"SW"
2023,2023-03-23,27.9244,-82.5496,NA,82,NA,"SE"
2023,2023-03-23,27.86111,-82.58911,NA,82,NA,"SW"
2023,2023-03-27,27.94067,-82.7225,667,86,"No bloom","CW"
2023,2023-04-03,27.94067,-82.7225,8667,93,"No bloom","CW"
2023,2023-04-10,27.94067,-82.7225,5667,100,"No bloom","CW"
2023,2023-04-17,27.94067,-82.7225,57333,107,"Low","CW"
2023,2023-04-24,27.94067,-82.7225,74333,114,"Low","CW"
2023,2023-05-01,27.94067,-82.7225,296558,121,"Medium","CW"
2023,2023-05-04,28.02,-82.675,239667,124,"Medium","NW"
2023,2023-05-04,28.02,-82.675,176667,124,"Medium","NW"
2023,2023-05-04,27.972,-82.673,41000,124,"Low","NW"
2023,2023-05-04,27.98,-82.62,7667,124,"No bloom","NE"
2023,2023-05-04,27.949,-82.561,333,124,"No bloom","CE"
2023,2023-05-04,27.957,-82.622,81000,124,"Low","CE"
2023,2023-05-04,27.957,-82.622,10333,124,"Low","CE"
2023,2023-05-04,27.942,-82.675,526951,124,"Medium","CW"
2023,2023-05-04,27.942,-82.675,375657,124,"Medium","CW"
2023,2023-05-04,27.9055,-82.6046,81333,124,"Low","SW"
2023,2023-05-04,27.9055,-82.6046,62333,124,"Low","SW"
2023,2023-05-04,27.9244,-82.5496,NA,124,NA,"SE"
2023,2023-05-04,27.86111,-82.58911,4667,124,"No bloom","SW"
2023,2023-05-08,27.94067,-82.7225,39333,128,"Low","CW"
2023,2023-05-15,27.94067,-82.7225,135333,135,"Medium","CW"
2023,2023-05-15,27.968659,-82.574145,NA,135,NA,"CE"
2023,2023-05-16,28.02,-82.675,184667,136,"Medium","NW"
2023,2023-05-16,28.02,-82.675,120333,136,"Medium","NW"
2023,2023-05-16,27.972,-82.673,87333,136,"Low","NW"
2023,2023-05-16,27.98,-82.62,31000,136,"Low","NE"
2023,2023-05-16,27.949,-82.561,NA,136,NA,"CE"
2023,2023-05-16,27.957,-82.622,67667,136,"Low","CE"
2023,2023-05-16,27.957,-82.622,86667,136,"Low","CE"
2023,2023-05-16,27.942,-82.675,325667,136,"Medium","CW"
2023,2023-05-16,27.942,-82.675,796000,136,"Medium","CW"
2023,2023-05-16,27.9055,-82.6046,277667,136,"Medium","SW"
2023,2023-05-16,27.9055,-82.6046,253000,136,"Medium","SW"
2023,2023-05-16,27.9244,-82.5496,NA,136,NA,"SE"
2023,2023-05-16,27.86111,-82.58911,11333,136,"Low","SW"
2023,2023-05-22,27.94067,-82.7225,62667,142,"Low","CW"
2023,2023-05-23,27.844022,-82.611053,NA,143,NA,"SW"
2023,2023-05-30,27.94067,-82.7225,1156672,150,"High","CW"
2023,2023-06-05,27.94067,-82.7225,395667,156,"Medium","CW"
2023,2023-06-06,28.02,-82.675,101333,157,"Medium","NW"
2023,2023-06-06,28.02,-82.675,35667,157,"Low","NW"
2023,2023-06-06,27.972,-82.673,156000,157,"Medium","NW"
2023,2023-06-06,27.98,-82.62,152333,157,"Medium","NE"
2023,2023-06-06,27.949,-82.561,15333,157,"Low","CE"
2023,2023-06-06,27.957,-82.622,453667,157,"Medium","CE"
2023,2023-06-06,27.957,-82.622,181333,157,"Medium","CE"
2023,2023-06-06,27.942,-82.675,528667,157,"Medium","CW"
2023,2023-06-06,27.942,-82.675,363667,157,"Medium","CW"
2023,2023-06-06,27.9055,-82.6046,603333,157,"Medium","SW"
2023,2023-06-06,27.9055,-82.6046,1087226,157,"High","SW"
2023,2023-06-06,27.9244,-82.5496,4667,157,"No bloom","SE"
2023,2023-06-06,27.86111,-82.58911,34667,157,"Low","SW"
2023,2023-06-12,27.94067,-82.7225,NA,163,NA,"CW"
2023,2023-06-19,27.94067,-82.7225,NA,170,NA,"CW"
2023,2023-06-19,27.969615,-82.63038,NA,170,NA,"NE"
2023,2023-06-23,28.02,-82.675,NA,174,NA,"NW"
2023,2023-06-23,28.02,-82.675,NA,174,NA,"NW"
2023,2023-06-23,27.972,-82.673,NA,174,NA,"NW"
2023,2023-06-23,27.98,-82.62,NA,174,NA,"NE"
2023,2023-06-23,27.949,-82.561,NA,174,NA,"CE"
2023,2023-06-23,27.957,-82.622,NA,174,NA,"CE"
2023,2023-06-23,27.957,-82.622,NA,174,NA,"CE"
2023,2023-06-23,27.942,-82.675,NA,174,NA,"CW"
2023,2023-06-23,27.942,-82.675,NA,174,NA,"CW"
2023,2023-06-23,27.9055,-82.6046,NA,174,NA,"SW"
2023,2023-06-23,27.9055,-82.6046,NA,174,NA,"SW"
2023,2023-06-23,27.9244,-82.5496,NA,174,NA,"SE"
2023,2023-06-23,27.86111,-82.58911,NA,174,NA,"SW"
2023,2023-06-25,27.9357,-82.7262,NA,176,NA,"CW"
2023,2023-06-26,27.94067,-82.7225,333,177,"No bloom","CW"
2023,2023-06-28,27.844013,-82.611043,NA,179,NA,"SW"
2023,2023-07-03,27.94067,-82.7225,NA,184,NA,"CW"
2023,2023-07-07,28.02,-82.675,NA,188,NA,"NW"
2023,2023-07-07,28.02,-82.675,NA,188,NA,"NW"
2023,2023-07-07,27.972,-82.673,NA,188,NA,"NW"
2023,2023-07-07,27.98,-82.62,NA,188,NA,"NE"
2023,2023-07-07,27.949,-82.561,NA,188,NA,"CE"
2023,2023-07-07,27.957,-82.622,NA,188,NA,"CE"
2023,2023-07-07,27.957,-82.622,NA,188,NA,"CE"
2023,2023-07-07,27.942,-82.675,NA,188,NA,"CW"
2023,2023-07-07,27.942,-82.675,NA,188,NA,"CW"
2023,2023-07-07,27.9055,-82.6046,NA,188,NA,"SW"
2023,2023-07-07,27.9055,-82.6046,NA,188,NA,"SW"
2023,2023-07-07,27.9244,-82.5496,NA,188,NA,"SE"
2023,2023-07-07,27.86111,-82.58911,NA,188,NA,"SW"
2023,2023-07-10,27.94067,-82.7225,NA,191,NA,"CW"
2023,2023-07-17,27.94067,-82.7225,NA,198,NA,"CW"
2023,2023-07-20,28.02,-82.675,12333,201,"Low","NW"
2023,2023-07-20,28.02,-82.675,11000,201,"Low","NW"
2023,2023-07-20,27.972,-82.673,NA,201,NA,"NW"
2023,2023-07-20,27.98,-82.62,NA,201,NA,"NE"
2023,2023-07-20,27.949,-82.561,NA,201,NA,"CE"
2023,2023-07-20,27.957,-82.622,NA,201,NA,"CE"
2023,2023-07-20,27.957,-82.622,NA,201,NA,"CE"
2023,2023-07-20,27.942,-82.675,NA,201,NA,"CW"
2023,2023-07-20,27.942,-82.675,NA,201,NA,"CW"
2023,2023-07-20,27.9055,-82.6046,NA,201,NA,"SW"
2023,2023-07-20,27.9055,-82.6046,NA,201,NA,"SW"
2023,2023-07-20,27.9244,-82.5496,NA,201,NA,"SE"
2023,2023-07-20,27.86111,-82.58911,NA,201,NA,"SW"
2023,2023-07-24,27.94067,-82.7225,NA,205,NA,"CW"
2023,2023-07-31,27.94067,-82.7225,NA,212,NA,"CW"
2023,2023-08-04,28.02,-82.675,11333,216,"Low","NW"
2023,2023-08-04,28.02,-82.675,8333,216,"No bloom","NW"
2023,2023-08-04,27.972,-82.673,123667,216,"Medium","NW"
2023,2023-08-04,27.98,-82.62,333,216,"No bloom","NE"
2023,2023-08-04,27.949,-82.561,NA,216,NA,"CE"
2023,2023-08-04,27.957,-82.622,6333,216,"No bloom","CE"
2023,2023-08-04,27.957,-82.622,2333,216,"No bloom","CE"
2023,2023-08-04,27.942,-82.675,14000,216,"Low","CW"
2023,2023-08-04,27.942,-82.675,6667,216,"No bloom","CW"
2023,2023-08-04,27.9055,-82.6046,5333,216,"No bloom","SW"
2023,2023-08-04,27.9055,-82.6046,9667,216,"No bloom","SW"
2023,2023-08-04,27.9244,-82.5496,NA,216,NA,"SE"
2023,2023-08-04,27.86111,-82.58911,667,216,"No bloom","SW"
2023,2023-08-07,27.94067,-82.7225,8000,219,"No bloom","CW"
2023,2023-08-14,27.94067,-82.7225,27333,226,"Low","CW"
2023,2023-08-18,28.02,-82.675,19667,230,"Low","NW"
2023,2023-08-18,28.02,-82.675,30000,230,"Low","NW"
2023,2023-08-18,27.972,-82.673,82667,230,"Low","NW"
2023,2023-08-18,27.98,-82.62,NA,230,NA,"NE"
2023,2023-08-18,27.949,-82.561,NA,230,NA,"CE"
2023,2023-08-18,27.9055,-82.6046,4667,230,"No bloom","SW"
2023,2023-08-18,27.9055,-82.6046,7000,230,"No bloom","SW"
2023,2023-08-18,27.9244,-82.5496,NA,230,NA,"SE"
2023,2023-08-18,27.86111,-82.58911,NA,230,NA,"SW"
2023,2023-08-21,27.94067,-82.7225,7667,233,"No bloom","CW"
2023,2023-08-28,27.94067,-82.7225,NA,240,NA,"CW"
2023,2023-09-05,27.94067,-82.7225,333,248,"No bloom","CW"
2023,2023-09-07,28.02,-82.675,9000,250,"No bloom","NW"
2023,2023-09-07,28.02,-82.675,8667,250,"No bloom","NW"
2023,2023-09-07,27.972,-82.673,2333,250,"No bloom","NW"
2023,2023-09-07,27.98,-82.62,NA,250,NA,"NE"
2023,2023-09-07,27.949,-82.561,NA,250,NA,"CE"
2023,2023-09-07,27.957,-82.622,333,250,"No bloom","CE"
2023,2023-09-07,27.957,-82.622,333,250,"No bloom","CE"
2023,2023-09-07,27.942,-82.675,1667,250,"No bloom","CW"
2023,2023-09-07,27.942,-82.675,667,250,"No bloom","CW"
2023,2023-09-07,27.9055,-82.6046,NA,250,NA,"SW"
2023,2023-09-07,27.9055,-82.6046,NA,250,NA,"SW"
2023,2023-09-07,27.9244,-82.5496,NA,250,NA,"SE"
2023,2023-09-07,27.86111,-82.58911,NA,250,NA,"SW"
2023,2023-09-11,27.94067,-82.7225,NA,254,NA,"CW"
2023,2023-09-16,27.92296,-82.67922,NA,259,NA,"CW"
2023,2023-09-16,27.93711,-82.724,333,259,"No bloom","CW"
2023,2023-09-18,27.94067,-82.7225,NA,261,NA,"CW"
2023,2023-09-21,28.02,-82.675,NA,264,NA,"NW"
2023,2023-09-21,28.02,-82.675,NA,264,NA,"NW"
2023,2023-09-21,27.972,-82.673,2000,264,"No bloom","NW"
2023,2023-09-21,27.98,-82.62,NA,264,NA,"NE"
2023,2023-09-21,27.949,-82.561,NA,264,NA,"CE"
2023,2023-09-21,27.957,-82.622,333,264,"No bloom","CE"
2023,2023-09-21,27.957,-82.622,333,264,"No bloom","CE"
2023,2023-09-21,27.942,-82.675,NA,264,NA,"CW"
2023,2023-09-21,27.942,-82.675,NA,264,NA,"CW"
2023,2023-09-21,27.9055,-82.6046,NA,264,NA,"SW"
2023,2023-09-21,27.9055,-82.6046,NA,264,NA,"SW"
2023,2023-09-21,27.9244,-82.5496,NA,264,NA,"SE"
2023,2023-09-21,27.86111,-82.58911,NA,264,NA,"SW"
2023,2023-09-25,27.94067,-82.7225,NA,268,NA,"CW"
2023,2023-10-02,27.94067,-82.7225,NA,275,NA,"CW"
2023,2023-10-09,27.94067,-82.7225,NA,282,NA,"CW"
2023,2023-10-16,27.94067,-82.7225,NA,289,NA,"CW"
2023,2023-10-23,27.94067,-82.7225,NA,296,NA,"CW"
2023,2023-10-30,27.94067,-82.7225,NA,303,NA,"CW"
2023,2023-11-06,27.94067,-82.7225,NA,310,NA,"CW"
2023,2023-11-13,27.94067,-82.7225,NA,317,NA,"CW"
2023,2023-11-20,27.94067,-82.7225,NA,324,NA,"CW"
2023,2023-11-20,28.02,-82.675,NA,324,NA,"NW"
2023,2023-11-20,28.02,-82.675,NA,324,NA,"NW"
2023,2023-11-20,27.972,-82.673,NA,324,NA,"NW"
2023,2023-11-20,27.98,-82.62,NA,324,NA,"NE"
2023,2023-11-20,27.949,-82.561,NA,324,NA,"CE"
2023,2023-11-20,27.957,-82.622,NA,324,NA,"CE"
2023,2023-11-20,27.957,-82.622,NA,324,NA,"CE"
2023,2023-11-20,27.942,-82.675,NA,324,NA,"CW"
2023,2023-11-20,27.942,-82.675,NA,324,NA,"CW"
2023,2023-11-20,27.9055,-82.6046,NA,324,NA,"SW"
2023,2023-11-20,27.9055,-82.6046,NA,324,NA,"SW"
2023,2023-11-20,27.9244,-82.5496,NA,324,NA,"SE"
2023,2023-11-20,27.86111,-82.58911,NA,324,NA,"SW"
2023,2023-11-27,27.94067,-82.7225,NA,331,NA,"CW"
2023,2023-12-04,27.94067,-82.7225,NA,338,NA,"CW"
2023,2023-12-04,28.02991,-82.67014,NA,338,NA,"NW"
2023,2023-12-04,28.00975,-82.66442,NA,338,NA,"NW"
2023,2023-12-11,27.94067,-82.7225,NA,345,NA,"CW"
2023,2023-12-18,27.94067,-82.7225,NA,352,NA,"CW"
2023,2023-12-26,27.94067,-82.7225,NA,360,NA,"CW"
