"modelseg","bay_segment","prop","year","month","var","period","val","date"
1,"Old Tampa Bay",0.766403773670725,2003,12,"HY","observed",15.2673274753858,2003-12-01
1,"Old Tampa Bay",0.766403773670725,2004,1,"TN","observed",24.3665627419776,2004-01-01
1,"Old Tampa Bay",0.766403773670725,2004,1,"TP","observed",5.56907609843793,2004-01-01
1,"Old Tampa Bay",0.766403773670725,2004,1,"TSS","observed",245.995132906304,2004-01-01
1,"Old Tampa Bay",0.766403773670725,2004,1,"HY","observed",31.1258308748676,2004-01-01
1,"Old Tampa Bay",0.766403773670725,2004,2,"TN","observed",34.4983399670136,2004-02-01
1,"Old Tampa Bay",0.766403773670725,2004,2,"TP","observed",8.78721085663979,2004-02-01
1,"Old Tampa Bay",0.766403773670725,2004,2,"TSS","observed",486.469328783084,2004-02-01
1,"Old Tampa Bay",0.766403773670725,2004,2,"HY","observed",41.842132983943,2004-02-01
1,"Old Tampa Bay",0.766403773670725,2004,3,"TN","observed",17.5780067195928,2004-03-01
1,"Old Tampa Bay",0.766403773670725,2004,3,"TP","observed",6.35383514338093,2004-03-01
1,"Old Tampa Bay",0.766403773670725,2004,3,"TSS","observed",311.329322329667,2004-03-01
1,"Old Tampa Bay",0.766403773670725,2004,3,"HY","observed",21.6763259669099,2004-03-01
1,"Old Tampa Bay",0.766403773670725,2004,4,"TN","observed",10.8068747856958,2004-04-01
1,"Old Tampa Bay",0.766403773670725,2004,4,"TP","observed",4.87038272596799,2004-04-01
1,"Old Tampa Bay",0.766403773670725,2004,4,"TSS","observed",209.1450942752,2004-04-01
1,"Old Tampa Bay",0.766403773670725,2004,4,"HY","observed",22.5375321522456,2004-04-01
1,"Old Tampa Bay",0.766403773670725,2004,5,"TN","observed",14.2276872401387,2004-05-01
1,"Old Tampa Bay",0.766403773670725,2004,5,"TP","observed",4.30933126258451,2004-05-01
1,"Old Tampa Bay",0.766403773670725,2004,5,"TSS","observed",118.431497509814,2004-05-01
1,"Old Tampa Bay",0.766403773670725,2004,5,"HY","observed",18.6959075782891,2004-05-01
1,"Old Tampa Bay",0.766403773670725,2004,6,"TN","observed",52.7069193912324,2004-06-01
1,"Old Tampa Bay",0.766403773670725,2004,6,"TP","observed",6.36314012814131,2004-06-01
1,"Old Tampa Bay",0.766403773670725,2004,6,"TSS","observed",306.088870126906,2004-06-01
1,"Old Tampa Bay",0.766403773670725,2004,6,"HY","observed",48.4973118528971,2004-06-01
1,"Old Tampa Bay",0.766403773670725,2004,7,"TN","observed",97.6184646117318,2004-07-01
1,"Old Tampa Bay",0.766403773670725,2004,7,"TP","observed",16.2639500292624,2004-07-01
1,"Old Tampa Bay",0.766403773670725,2004,7,"TSS","observed",1708.16899287969,2004-07-01
1,"Old Tampa Bay",0.766403773670725,2004,7,"HY","observed",102.955166050632,2004-07-01
1,"Old Tampa Bay",0.766403773670725,2004,8,"TN","observed",173.151602223802,2004-08-01
1,"Old Tampa Bay",0.766403773670725,2004,8,"TP","observed",30.915713148979,2004-08-01
1,"Old Tampa Bay",0.766403773670725,2004,8,"TSS","observed",3843.06568693153,2004-08-01
1,"Old Tampa Bay",0.766403773670725,2004,8,"HY","observed",164.144155592749,2004-08-01
1,"Old Tampa Bay",0.766403773670725,2004,9,"TN","observed",155.452561230983,2004-09-01
1,"Old Tampa Bay",0.766403773670725,2004,9,"TP","observed",35.0344120639372,2004-09-01
1,"Old Tampa Bay",0.766403773670725,2004,9,"TSS","observed",3996.08490250578,2004-09-01
1,"Old Tampa Bay",0.766403773670725,2004,9,"HY","observed",167.48017532082,2004-09-01
1,"Old Tampa Bay",0.766403773670725,2004,10,"TN","observed",42.0032485374043,2004-10-01
1,"Old Tampa Bay",0.766403773670725,2004,10,"TP","observed",10.0988422276195,2004-10-01
1,"Old Tampa Bay",0.766403773670725,2004,10,"TSS","observed",833.359114807011,2004-10-01
1,"Old Tampa Bay",0.766403773670725,2004,10,"HY","observed",37.9106850990828,2004-10-01
1,"Old Tampa Bay",0.766403773670725,2004,11,"TN","observed",21.2153414502949,2004-11-01
1,"Old Tampa Bay",0.766403773670725,2004,11,"TP","observed",11.5678679482043,2004-11-01
1,"Old Tampa Bay",0.766403773670725,2004,11,"TSS","observed",318.17942792873,2004-11-01
1,"Old Tampa Bay",0.766403773670725,2004,11,"HY","observed",20.7847730270645,2004-11-01
1,"Old Tampa Bay",0.766403773670725,2004,12,"TN","observed",13.3933716221931,2004-12-01
1,"Old Tampa Bay",0.766403773670725,2004,12,"TP","observed",5.48279355152085,2004-12-01
1,"Old Tampa Bay",0.766403773670725,2004,12,"TSS","observed",218.475081069741,2004-12-01
1,"Old Tampa Bay",0.766403773670725,2004,12,"HY","observed",20.0308087223881,2004-12-01
